chr19	2550000	2600000	0	0.0000	0.0000
chr19	2600000	2650000	0	0.0000	0.0000
chr19	2650000	2700000	0	0.0000	0.0000
chr19	2700000	2750000	0	0.0000	0.0000
chr19	2750000	2800000	0	0.0000	0.0000
chr19	2800000	2850000	0	0.0000	0.0000
chr19	2850000	2900000	0	0.0000	0.0000
chr19	2900000	2950000	0	0.0000	0.0000
chr19	2950000	3000000	0	0.0000	0.0000
chr19	3000000	3050000	0	0.0000	0.0000
chr19	3050000	3100000	0	0.0000	0.0000
chr19	3100000	3150000	2000	0.3025	0.5844
chr19	3150000	3200000	6224	0.4585	0.7079
chr19	3200000	3250000	0	0.0000	0.0000
chr19	3250000	3300000	9510	0.4993	0.9227
chr19	3300000	3350000	12123	0.4824	0.9426
chr19	3350000	3400000	10141	0.5015	0.9619
chr19	3400000	3450000	14783	0.5078	0.9582
chr19	3450000	3500000	16920	0.4495	0.9727
chr19	3500000	3550000	14899	0.4341	0.9411
chr19	3550000	3600000	11000	0.4597	0.9424
chr19	3600000	3650000	9016	0.5017	0.9449
chr19	3650000	3700000	16737	0.5116	0.9437
chr19	3700000	3750000	8000	0.4689	0.9044
chr19	3750000	3800000	15361	0.4303	0.9142
chr19	3800000	3850000	16985	0.4603	0.9302
chr19	3850000	3900000	17367	0.4574	0.9672
chr19	3900000	3950000	12302	0.5467	0.9909
chr19	3950000	4000000	16956	0.5290	0.9329
chr19	4000000	4050000	11013	0.4826	0.8831
chr19	4050000	4100000	11700	0.4852	0.8840
chr19	4100000	4150000	10000	0.5406	0.9617
chr19	4150000	4200000	11068	0.5264	0.9195
chr19	4200000	4250000	9839	0.5078	0.9390
chr19	4250000	4300000	8094	0.5125	0.9631
chr19	4300000	4350000	11916	0.4377	0.9396
chr19	4350000	4400000	9483	0.3886	0.9214
chr19	4400000	4450000	13845	0.4850	0.8942
chr19	4450000	4500000	9647	0.5097	0.9197
chr19	4500000	4550000	16851	0.4515	0.8886
chr19	4550000	4600000	10874	0.4458	0.9497
chr19	4600000	4650000	12835	0.4880	0.9529
chr19	4650000	4700000	10586	0.4110	0.8636
chr19	4700000	4750000	10000	0.4958	0.9392
chr19	4750000	4800000	15761	0.4413	0.9233
chr19	4800000	4850000	17597	0.4583	0.8437
chr19	4850000	4900000	13173	0.4915	0.9298
chr19	4900000	4950000	10002	0.5013	0.9449
chr19	4950000	5000000	15267	0.4867	0.9424
chr19	5000000	5050000	7000	0.4590	0.8633
chr19	5050000	5100000	13520	0.5664	0.9565
chr19	5100000	5150000	17852	0.4917	0.9207
chr19	5150000	5200000	12641	0.4219	0.8917
chr19	5200000	5250000	8529	0.4182	0.8205
chr19	5250000	5300000	8517	0.4533	0.8879
chr19	5300000	5350000	11974	0.4766	0.9096
chr19	5350000	5400000	7000	0.5133	0.9123
chr19	5400000	5450000	10324	0.4847	0.8794
chr19	5450000	5500000	8000	0.5300	0.9488
chr19	5500000	5550000	10656	0.4855	0.9182
chr19	5550000	5600000	11827	0.5174	0.8698
chr19	5600000	5650000	9000	0.4962	0.8864
chr19	5650000	5700000	13593	0.5509	0.9498
chr19	5700000	5750000	9138	0.5158	0.9214
chr19	5750000	5800000	11870	0.4829	0.8742
chr19	5800000	5850000	13709	0.4835	0.9252
chr19	5850000	5900000	8618	0.5009	0.8904
chr19	5900000	5950000	16569	0.4800	0.9194
chr19	5950000	6000000	13048	0.5090	0.9245
chr19	6000000	6050000	9173	0.4940	0.8768
chr19	6050000	6100000	16411	0.5011	0.9105
chr19	6100000	6150000	8418	0.5325	0.9245
chr19	6150000	6200000	11212	0.5005	0.9338
chr19	6200000	6250000	11191	0.4662	0.9312
chr19	6250000	6300000	8390	0.5136	0.9582
chr19	6300000	6350000	8255	0.4950	0.9886
chr19	6350000	6400000	12632	0.4740	0.9512
chr19	6400000	6450000	11612	0.5056	0.9763
chr19	6450000	6500000	8773	0.5372	0.9620
chr19	6500000	6550000	10000	0.5386	0.9889
chr19	6550000	6600000	10742	0.5127	0.9410
chr19	6600000	6650000	13875	0.4834	0.9238
chr19	6650000	6700000	8298	0.4734	0.9369
chr19	6700000	6750000	0	0.0000	0.0000
chr19	6750000	6800000	0	0.0000	0.0000
chr19	6800000	6850000	0	0.0000	0.0000
chr19	6850000	6900000	3000	0.5262	0.9175
chr19	6900000	6950000	9415	0.5142	0.8998
chr19	6950000	7000000	9000	0.4567	0.8771
chr19	7000000	7050000	10896	0.5460	0.9925
chr19	7050000	7100000	9000	0.5191	0.9248
chr19	7100000	7150000	12513	0.4864	0.8695
chr19	7150000	7200000	9135	0.5394	0.9752
chr19	7200000	7250000	16512	0.5466	0.9820
chr19	7250000	7300000	6000	0.5244	0.9362
chr19	7300000	7350000	9049	0.5060	0.8525
chr19	7350000	7400000	13509	0.4898	0.9574
chr19	7400000	7450000	17922	0.4933	0.8886
chr19	7450000	7500000	9000	0.4913	0.8684
chr19	7500000	7550000	15982	0.4077	0.8969
chr19	7550000	7600000	16733	0.4118	0.8664
chr19	7600000	7650000	10441	0.4303	0.9348
chr19	7650000	7700000	14861	0.4525	0.9050
chr19	7700000	7750000	13701	0.4123	0.8804
chr19	7750000	7800000	14912	0.3778	0.9222
chr19	7800000	7850000	2000	0.4217	0.8668
chr19	7850000	7900000	9995	0.3846	0.8240
chr19	7900000	7950000	9904	0.4171	0.7379
chr19	7950000	8000000	5000	0.3870	0.5749
chr19	8000000	8050000	11093	0.3884	0.5564
chr19	8050000	8100000	3252	0.4313	0.5377
chr19	8100000	8150000	3000	0.4100	0.6393
chr19	8150000	8200000	3823	0.3480	0.5455
chr19	8200000	8250000	6612	0.4435	0.6392
chr19	8250000	8300000	5000	0.3758	0.6099
chr19	8300000	8350000	5568	0.3969	0.5878
chr19	8350000	8400000	3000	0.3817	0.5202
chr19	8400000	8450000	2807	0.3170	0.5391
chr19	8450000	8500000	2489	0.4090	0.5970
chr19	8500000	8550000	7469	0.3910	0.8960
chr19	8550000	8600000	14743	0.3550	0.8700
chr19	8600000	8650000	7688	0.4143	0.8910
chr19	8650000	8700000	15199	0.4479	0.9206
chr19	8700000	8750000	14161	0.4624	0.9463
chr19	8750000	8800000	7737	0.4387	0.8937
chr19	8800000	8850000	14353	0.4298	0.9383
chr19	8850000	8900000	9250	0.4986	0.8995
chr19	8900000	8950000	13834	0.4437	0.9103
chr19	8950000	9000000	12000	0.4552	0.8790
chr19	9000000	9050000	10635	0.4727	0.8506
chr19	9050000	9100000	11479	0.4605	0.9630
chr19	9100000	9150000	13837	0.4414	0.9226
chr19	9150000	9200000	12441	0.4534	0.9471
chr19	9200000	9250000	12000	0.3989	0.8881
chr19	9250000	9300000	10764	0.3875	0.8670
chr19	9300000	9350000	2249	0.3633	0.7704
chr19	9350000	9400000	3428	0.3788	0.5208
chr19	9400000	9450000	4000	0.3440	0.5300
chr19	9450000	9500000	1000	0.3400	0.7572
chr19	9500000	9550000	8460	0.3609	0.8641
chr19	9550000	9600000	3769	0.3720	0.7454
chr19	9600000	9650000	3027	0.4575	0.5965
chr19	9650000	9700000	3000	0.3700	0.5314
chr19	9700000	9750000	4695	0.3735	0.5253
chr19	9750000	9800000	7594	0.3981	0.5920
chr19	9800000	9850000	10739	0.4100	0.8284
chr19	9850000	9900000	0	0.0000	0.0000
chr19	9900000	9950000	11277	0.4075	0.8033
chr19	9950000	10000000	15520	0.4499	0.9035
chr19	10000000	10050000	17039	0.4506	0.9109
chr19	10050000	10100000	11892	0.4871	0.9577
chr19	10100000	10150000	14079	0.5072	0.9884
chr19	10150000	10200000	17301	0.4644	0.9629
chr19	10200000	10250000	10456	0.4410	0.9246
chr19	10250000	10300000	12334	0.5227	0.9118
chr19	10300000	10350000	7934	0.5211	0.9295
chr19	10350000	10400000	12391	0.4881	0.9495
chr19	10400000	10450000	11085	0.4996	0.9388
chr19	10450000	10500000	10680	0.5214	0.9552
chr19	10500000	10550000	6000	0.5218	0.9920
chr19	10550000	10600000	8000	0.4354	0.9022
chr19	10600000	10650000	12672	0.4325	0.9396
chr19	10650000	10700000	14176	0.4380	0.9601
chr19	10700000	10750000	10934	0.4750	0.9184
chr19	10750000	10800000	12311	0.4910	0.9801
chr19	10800000	10850000	12098	0.4846	0.9786
chr19	10850000	10900000	11545	0.4756	0.9540
chr19	10900000	10950000	13625	0.5028	0.9434
chr19	10950000	11000000	11298	0.4675	0.9654
chr19	11000000	11050000	8080	0.4803	0.9195
chr19	11050000	11100000	14202	0.4347	0.9680
chr19	11100000	11150000	9276	0.4226	0.8739
chr19	11150000	11200000	12690	0.4021	0.8277
chr19	11200000	11250000	15368	0.4116	0.9413
chr19	11250000	11300000	12664	0.3989	0.9330
chr19	11300000	11350000	12435	0.4117	0.9419
chr19	11350000	11400000	13606	0.3880	0.9232
chr19	11400000	11450000	15179	0.3809	0.8935
chr19	11450000	11500000	18622	0.3776	0.8630
chr19	11500000	11550000	15504	0.3807	0.7482
chr19	11550000	11600000	14000	0.3730	0.8409
chr19	11600000	11650000	17173	0.3929	0.8450
chr19	11650000	11700000	14527	0.4112	0.9115
chr19	11700000	11750000	10202	0.4222	0.9336
chr19	11750000	11800000	10590	0.4021	0.9255
chr19	11800000	11850000	11995	0.4255	0.9372
chr19	11850000	11900000	18754	0.4241	0.9440
chr19	11900000	11950000	17476	0.3993	0.9342
chr19	11950000	12000000	16079	0.4120	0.9219
chr19	12000000	12050000	15726	0.4358	0.9068
chr19	12050000	12100000	14280	0.4217	0.9147
chr19	12100000	12150000	10561	0.3973	0.9484
chr19	12150000	12200000	20580	0.3922	0.9309
chr19	12200000	12250000	15205	0.3822	0.8402
chr19	12250000	12300000	11178	0.4060	0.8196
chr19	12300000	12350000	15617	0.3841	0.7791
chr19	12350000	12400000	6000	0.3381	0.8236
chr19	12400000	12450000	11181	0.3936	0.8567
chr19	12450000	12500000	11635	0.3870	0.9291
chr19	12500000	12550000	11860	0.4487	0.9577
chr19	12550000	12600000	9000	0.4481	0.9875
chr19	12600000	12650000	9398	0.4110	0.9494
chr19	12650000	12700000	14193	0.3985	0.9438
chr19	12700000	12750000	11688	0.3727	0.8111
chr19	12750000	12800000	9576	0.4153	0.8999
chr19	12800000	12850000	19667	0.3919	0.9234
chr19	12850000	12900000	15569	0.3503	0.9914
chr19	12900000	12950000	16524	0.3852	0.9170
chr19	12950000	13000000	13585	0.3757	0.8283
chr19	13000000	13050000	4000	0.3850	0.9907
chr19	13050000	13100000	12850	0.3650	0.8661
chr19	13100000	13150000	6476	0.4071	0.8512
chr19	13150000	13200000	11670	0.3542	0.8866
chr19	13200000	13250000	14576	0.3398	0.9013
chr19	13250000	13300000	11732	0.3479	0.8415
chr19	13300000	13350000	9804	0.3438	0.7796
chr19	13350000	13400000	17547	0.3309	0.7916
chr19	13400000	13450000	9730	0.3274	0.9209
chr19	13450000	13500000	17466	0.3754	0.8646
chr19	13500000	13550000	12063	0.3305	0.7720
chr19	13550000	13600000	9030	0.3763	0.6711
chr19	13600000	13650000	8086	0.3421	0.7276
chr19	13650000	13700000	6000	0.3361	0.6552
chr19	13700000	13750000	7953	0.3753	0.9144
chr19	13750000	13800000	11140	0.3755	0.9024
chr19	13800000	13850000	12637	0.3475	0.9049
chr19	13850000	13900000	15921	0.3659	0.9009
chr19	13900000	13950000	11676	0.3561	0.7790
chr19	13950000	14000000	10088	0.3714	0.7541
chr19	14000000	14050000	9017	0.3886	0.8409
chr19	14050000	14100000	8878	0.3872	0.8700
chr19	14100000	14150000	15773	0.3864	0.9438
chr19	14150000	14200000	16772	0.4235	0.9176
chr19	14200000	14250000	18315	0.3835	0.9426
chr19	14250000	14300000	14932	0.3821	0.9472
chr19	14300000	14350000	19434	0.4092	0.9306
chr19	14350000	14400000	12573	0.4196	0.9951
chr19	14400000	14450000	23501	0.4133	0.9349
chr19	14450000	14500000	17084	0.4236	0.9378
chr19	14500000	14550000	15945	0.4228	0.9562
chr19	14550000	14600000	14379	0.3860	0.9787
chr19	14600000	14650000	17189	0.3890	0.9443
chr19	14650000	14700000	16552	0.3969	0.9604
chr19	14700000	14750000	17295	0.4072	0.8792
chr19	14750000	14800000	14280	0.3994	0.9412
chr19	14800000	14850000	17722	0.3753	0.9758
chr19	14850000	14900000	19321	0.3879	0.9830
chr19	14900000	14950000	15842	0.4091	0.9760
chr19	14950000	15000000	15919	0.3896	0.9827
chr19	15000000	15050000	16699	0.4215	0.9785
chr19	15050000	15100000	7847	0.3868	0.9936
chr19	15100000	15150000	15652	0.3933	0.9593
chr19	15150000	15200000	15283	0.3840	0.9535
chr19	15200000	15250000	16671	0.4114	0.9263
chr19	15250000	15300000	15884	0.3856	0.9665
chr19	15300000	15350000	13479	0.4028	0.9041
chr19	15350000	15400000	14425	0.3944	0.9460
chr19	15400000	15450000	11819	0.3929	0.9501
chr19	15450000	15500000	12018	0.4050	0.9295
chr19	15500000	15550000	13104	0.3618	0.9770
chr19	15550000	15600000	17393	0.3884	0.9480
chr19	15600000	15650000	20177	0.3933	0.9637
chr19	15650000	15700000	20284	0.4173	0.9558
chr19	15700000	15750000	14413	0.4384	0.9378
chr19	15750000	15800000	10610	0.3962	0.9581
chr19	15800000	15850000	12498	0.3905	0.9778
chr19	15850000	15900000	13288	0.4496	0.9569
chr19	15900000	15950000	20039	0.4471	0.9477
chr19	15950000	16000000	11358	0.4620	0.8974
chr19	16000000	16050000	16080	0.4342	0.9098
chr19	16050000	16100000	14788	0.4361	0.9140
chr19	16100000	16150000	13396	0.4357	0.8449
chr19	16150000	16200000	17457	0.4256	0.9023
chr19	16200000	16250000	12484	0.4112	0.9771
chr19	16250000	16300000	14740	0.3845	0.9882
chr19	16300000	16350000	23509	0.4079	0.9684
chr19	16350000	16400000	13808	0.4208	0.9542
chr19	16400000	16450000	18937	0.4249	0.9879
chr19	16450000	16500000	9317	0.4484	0.9477
chr19	16500000	16550000	12215	0.4627	0.9483
chr19	16550000	16600000	14695	0.4013	0.9723
chr19	16600000	16650000	17089	0.4261	0.9512
chr19	16650000	16700000	14556	0.4209	0.9634
chr19	16700000	16750000	12330	0.3654	0.9774
chr19	16750000	16800000	18037	0.3608	0.9350
chr19	16800000	16850000	11217	0.3525	0.9743
chr19	16850000	16900000	17984	0.4127	0.9179
chr19	16900000	16950000	15284	0.3993	0.9479
chr19	16950000	17000000	17037	0.4138	0.9432
chr19	17000000	17050000	13326	0.4167	0.9669
chr19	17050000	17100000	14252	0.4551	0.9855
chr19	17100000	17150000	17434	0.4164	0.9800
chr19	17150000	17200000	19012	0.4278	0.9678
chr19	17200000	17250000	12389	0.4129	0.9332
chr19	17250000	17300000	15998	0.4337	0.9868
chr19	17300000	17350000	15150	0.4363	0.9383
chr19	17350000	17400000	12414	0.4122	0.9541
chr19	17400000	17450000	9000	0.4463	0.9674
chr19	17450000	17500000	14000	0.4168	0.9232
chr19	17500000	17550000	6000	0.4315	0.9682
chr19	17550000	17600000	15036	0.4253	0.9879
chr19	17600000	17650000	14741	0.4336	0.9593
chr19	17650000	17700000	18610	0.4058	0.9447
chr19	17700000	17750000	16094	0.3978	0.9728
chr19	17750000	17800000	10437	0.3889	0.9620
chr19	17800000	17850000	19229	0.4094	0.9845
chr19	17850000	17900000	18200	0.4204	0.9703
chr19	17900000	17950000	15036	0.4194	0.9417
chr19	17950000	18000000	15416	0.3983	0.9505
chr19	18000000	18050000	10698	0.3976	0.9589
chr19	18050000	18100000	14866	0.3903	0.9703
chr19	18100000	18150000	12000	0.3842	0.9379
chr19	18150000	18200000	10145	0.3645	0.9098
chr19	18200000	18250000	11501	0.4133	0.9296
chr19	18250000	18300000	20323	0.4104	0.9363
chr19	18300000	18350000	6792	0.3833	0.9191
chr19	18350000	18400000	17599	0.4036	0.9456
chr19	18400000	18450000	13746	0.4141	0.9673
chr19	18450000	18500000	14443	0.3754	0.9106
chr19	18500000	18550000	13233	0.3807	0.8944
chr19	18550000	18600000	15508	0.4244	0.9225
chr19	18600000	18650000	21863	0.4114	0.8870
chr19	18650000	18700000	13621	0.4443	0.9249
chr19	18700000	18750000	13380	0.4206	0.9733
chr19	18750000	18800000	15733	0.3934	0.8749
chr19	18800000	18850000	6157	0.3960	0.9793
chr19	18850000	18900000	22057	0.4042	0.9563
chr19	18900000	18950000	12578	0.4200	0.9398
chr19	18950000	19000000	17463	0.4300	0.9299
chr19	19000000	19050000	19564	0.3877	0.9946
chr19	19050000	19100000	15814	0.3924	0.9844
chr19	19100000	19150000	18315	0.3968	0.9788
chr19	19150000	19200000	20377	0.3924	0.9696
chr19	19200000	19250000	12402	0.3661	0.9661
chr19	19250000	19300000	16718	0.3737	0.9423
chr19	19300000	19350000	13305	0.3673	0.9210
chr19	19350000	19400000	14954	0.3813	0.9044
chr19	19400000	19450000	13798	0.3580	0.9741
chr19	19450000	19500000	12751	0.3469	0.8783
chr19	19500000	19550000	9000	0.4150	0.8817
chr19	19550000	19600000	15797	0.3655	0.9310
chr19	19600000	19650000	15703	0.3707	0.9580
chr19	19650000	19700000	16789	0.3770	0.9110
chr19	19700000	19750000	13423	0.3576	0.9272
chr19	19750000	19800000	17261	0.3613	0.9613
chr19	19800000	19850000	15036	0.3703	0.9171
chr19	19850000	19900000	10698	0.3545	0.9263
chr19	19900000	19950000	12059	0.3477	0.9177
chr19	19950000	20000000	15559	0.3360	0.9047
chr19	20000000	20050000	14026	0.3967	0.9113
chr19	20050000	20100000	13964	0.3505	0.9674
chr19	20100000	20150000	10754	0.3869	0.9033
chr19	20150000	20200000	14892	0.3670	0.9442
chr19	20200000	20250000	11813	0.3460	0.9148
chr19	20250000	20300000	15092	0.3706	0.9641
chr19	20300000	20350000	13257	0.3971	0.9231
chr19	20350000	20400000	16537	0.3719	0.9279
chr19	20400000	20450000	9409	0.3983	0.9447
chr19	20450000	20500000	17560	0.3733	0.9574
chr19	20500000	20550000	14251	0.3410	0.9623
chr19	20550000	20600000	12634	0.3802	0.9344
chr19	20600000	20650000	14573	0.4192	0.8755
chr19	20650000	20700000	15920	0.4069	0.9511
chr19	20700000	20750000	18114	0.3611	0.9720
chr19	20750000	20800000	13474	0.3796	0.9439
chr19	20800000	20850000	11717	0.4014	0.9082
chr19	20850000	20900000	18342	0.3995	0.9410
chr19	20900000	20950000	20354	0.4108	0.9579
chr19	20950000	21000000	17028	0.3886	0.9361
chr19	21000000	21050000	12932	0.4002	0.9223
chr19	21050000	21100000	16116	0.3967	0.9240
chr19	21100000	21150000	18454	0.4361	0.9403
chr19	21150000	21200000	14945	0.4109	0.9557
chr19	21200000	21250000	16309	0.4357	0.9579
chr19	21250000	21300000	8014	0.4022	0.9783
chr19	21300000	21350000	20709	0.4341	0.8993
chr19	21350000	21400000	15734	0.4122	0.9152
chr19	21400000	21450000	14308	0.4037	0.9138
chr19	21450000	21500000	11307	0.4015	0.9551
chr19	21500000	21550000	14801	0.4342	0.9451
chr19	21550000	21600000	14100	0.4109	0.9794
chr19	21600000	21650000	10773	0.4207	0.8921
chr19	21650000	21700000	17934	0.4206	0.9156
chr19	21700000	21750000	17145	0.4111	0.9324
chr19	21750000	21800000	10097	0.4103	0.9005
chr19	21800000	21850000	10025	0.4020	0.9213
chr19	21850000	21900000	13381	0.4509	0.9646
chr19	21900000	21950000	15151	0.4250	0.9666
chr19	21950000	22000000	14906	0.4237	0.9332
chr19	22000000	22050000	9655	0.4250	0.9348
chr19	22050000	22100000	20240	0.4087	0.9332
chr19	22100000	22150000	11439	0.3852	0.9704
chr19	22150000	22200000	15259	0.3955	0.9606
chr19	22200000	22250000	10638	0.3962	0.9536
chr19	22250000	22300000	18947	0.4023	0.9272
chr19	22300000	22350000	13094	0.3998	0.8947
chr19	22350000	22400000	13444	0.4300	0.9514
chr19	22400000	22450000	16499	0.3875	0.9736
chr19	22450000	22500000	14683	0.4163	0.9544
chr19	22500000	22550000	15194	0.3889	0.9846
chr19	22550000	22600000	16584	0.4041	0.9771
chr19	22600000	22650000	16916	0.3922	0.9608
chr19	22650000	22700000	14799	0.4106	0.9685
chr19	22700000	22750000	12613	0.4167	0.9765
chr19	22750000	22800000	18142	0.3988	0.9859
chr19	22800000	22850000	19725	0.3957	0.9892
chr19	22850000	22900000	20589	0.4197	0.9165
chr19	22900000	22950000	5480	0.4045	0.9883
chr19	22950000	23000000	13495	0.4687	0.9337
chr19	23000000	23050000	12207	0.4382	0.9094
chr19	23050000	23100000	14730	0.4427	0.9476
chr19	23100000	23150000	13394	0.4343	0.9002
chr19	23150000	23200000	13056	0.4225	0.8670
chr19	23200000	23250000	12403	0.4764	0.8863
chr19	23250000	23300000	15963	0.4027	0.9388
chr19	23300000	23350000	15769	0.3696	0.9084
chr19	23350000	23400000	18151	0.4033	0.9301
chr19	23400000	23450000	17125	0.4281	0.9627
chr19	23450000	23500000	14636	0.4375	0.9808
chr19	23500000	23550000	16293	0.4310	0.9337
chr19	23550000	23600000	13747	0.4214	0.9623
chr19	23600000	23650000	12779	0.4167	0.9792
chr19	23650000	23700000	22210	0.4103	0.9035
chr19	23700000	23750000	11570	0.3965	0.9449
chr19	23750000	23800000	22792	0.4130	0.9283
chr19	23800000	23850000	13030	0.4200	0.9644
chr19	23850000	23900000	20101	0.4419	0.9691
chr19	23900000	23950000	14498	0.4491	0.9584
chr19	23950000	24000000	18630	0.4532	0.9733
chr19	24000000	24050000	8998	0.4752	0.9924
chr19	24050000	24100000	16851	0.4374	0.9210
chr19	24100000	24150000	12002	0.4390	0.9540
chr19	24150000	24200000	10187	0.4685	0.9668
chr19	24200000	24250000	10258	0.4905	0.9340
chr19	24250000	24300000	14767	0.4719	0.9000
chr19	24300000	24350000	9031	0.4708	0.8389
chr19	24350000	24400000	10648	0.4574	0.9378
chr19	24400000	24450000	13958	0.4433	0.9707
chr19	24450000	24500000	16351	0.4196	0.9600
chr19	24500000	24550000	12773	0.4273	0.9571
chr19	24550000	24600000	12915	0.4237	0.9339
chr19	24600000	24650000	14646	0.4071	0.9446
chr19	24650000	24700000	11015	0.4514	0.8865
chr19	24700000	24750000	13410	0.4600	0.9359
chr19	24750000	24800000	15536	0.4420	0.9475
chr19	24800000	24850000	16975	0.4227	0.9581
chr19	24850000	24900000	10342	0.4315	0.9014
chr19	24900000	24950000	9000	0.4382	0.9678
chr19	24950000	25000000	12029	0.4343	0.9379
chr19	25000000	25050000	17426	0.3438	0.9096
chr19	25050000	25100000	11090	0.4336	0.9489
chr19	25100000	25150000	16764	0.4107	0.9714
chr19	25150000	25200000	14901	0.4385	0.9451
chr19	25200000	25250000	11121	0.4513	0.9681
chr19	25250000	25300000	14368	0.4546	0.9439
chr19	25300000	25350000	10750	0.4605	0.9179
chr19	25350000	25400000	11509	0.4328	0.9466
chr19	25400000	25450000	14966	0.4532	0.9833
chr19	25450000	25500000	12310	0.4500	0.9521
chr19	25500000	25550000	13699	0.4528	0.9684
chr19	25550000	25600000	12201	0.4598	0.8922
chr19	25600000	25650000	12076	0.4512	0.9652
chr19	25650000	25700000	8000	0.4404	0.9431
chr19	25700000	25750000	14933	0.4516	0.9475
chr19	25750000	25800000	16120	0.4230	0.9659
chr19	25800000	25850000	11232	0.4394	0.9606
chr19	25850000	25900000	18141	0.4156	0.9206
chr19	25900000	25950000	16269	0.4015	0.9574
chr19	25950000	26000000	16029	0.4159	0.9402
chr19	26000000	26050000	5520	0.4394	0.9506
chr19	26050000	26100000	17123	0.4093	0.9602
chr19	26100000	26150000	13287	0.4169	0.9826
chr19	26150000	26200000	10181	0.3682	0.9449
chr19	26200000	26250000	14687	0.4222	0.9572
chr19	26250000	26300000	10970	0.4186	0.9259
chr19	26300000	26350000	16685	0.4002	0.9543
chr19	26350000	26400000	15553	0.4000	0.9061
chr19	26400000	26450000	12574	0.4045	0.9387
chr19	26450000	26500000	21282	0.4125	0.9561
chr19	26500000	26550000	13611	0.4221	0.9692
chr19	26550000	26600000	20338	0.4318	0.9731
chr19	26600000	26650000	11266	0.4235	0.9539
chr19	26650000	26700000	11399	0.4396	0.9606
chr19	26700000	26750000	19151	0.4320	0.9703
chr19	26750000	26800000	16752	0.4564	0.9355
chr19	26800000	26850000	14156	0.4505	0.9810
chr19	26850000	26900000	13290	0.4185	0.9788
chr19	26900000	26950000	12196	0.4365	0.9516
chr19	26950000	27000000	12491	0.4352	0.9317
chr19	27000000	27050000	15593	0.4361	0.9423
chr19	27050000	27100000	14106	0.3938	0.9399
chr19	27100000	27150000	15806	0.4092	0.9575
chr19	27150000	27200000	18841	0.4140	0.9745
chr19	27200000	27250000	14965	0.4329	0.9345
chr19	27250000	27300000	12496	0.4200	0.9608
chr19	27300000	27350000	21104	0.4228	0.9195
chr19	27350000	27400000	14348	0.4242	0.9354
chr19	27400000	27450000	15861	0.4331	0.9555
chr19	27450000	27500000	15333	0.4236	0.9613
chr19	27500000	27550000	17455	0.4352	0.9350
chr19	27550000	27600000	20225	0.4188	0.8994
chr19	27600000	27650000	15415	0.4229	0.9214
chr19	27650000	27700000	15931	0.4239	0.9464
chr19	27700000	27750000	8615	0.4038	0.9373
chr19	27750000	27800000	20090	0.4238	0.9600
chr19	27800000	27850000	11619	0.4320	0.9450
chr19	27850000	27900000	21189	0.3798	0.9643
chr19	27900000	27950000	17676	0.3542	0.9724
chr19	27950000	28000000	14362	0.3924	0.9482
chr19	28000000	28050000	13976	0.3453	0.9646
chr19	28050000	28100000	17620	0.3503	0.9660
chr19	28100000	28150000	13076	0.3970	0.9397
chr19	28150000	28200000	8248	0.4041	0.9906
